PC1,PC2,PC3
0.3612662198635603,1.407463639434752,-0.3490998650855656
-1.3505975569932176,-0.3608999508490218,-0.05037920997953061
-0.7164723625589134,-0.2748238207141095,0.11200858095926242
0.8086178186325039,0.5062864088601645,0.7948807501771662
-0.2921433137184018,1.0203211914003225,0.7613034569506107
-1.604268960303592,1.0582305372983094,0.5134938241180446
-1.2883102651538259,1.6805890534320571,-0.281157676596198
-1.1312146333839106,0.8758321034140755,0.16431521322864212
0.3138009156157932,0.23621355668508323,0.9455087770501056
-1.205252033017342,1.4788963587602886,0.5363468557206372
0.12788868097848843,0.09126714222745252,1.1222615549371944
0.10592413045838037,-0.708978655328817,0.6324662227774963
1.9201633195782342,-0.9091490471383692,-1.3617077963206934
-1.5697591756699276,0.9940031094132686,-0.4847873216355827
-1.5441969124613482,0.7259052193889378,0.39691764739849045
-2.6886044764158736,0.16688735280137298,0.031083437345712242
-1.600010860974341,0.9276488964970557,0.18085968833141225
-1.8717010044634197,-0.8823352082863505,-0.08471914068412084
-0.6113216045590595,0.7669366688448752,0.5557003090801802
-0.8828774218485046,-0.3957112021476386,0.048888092469421586
-3.388349746042601,0.6361032034295667,0.4768888262954419
-1.4837093977699893,1.2538345723547144,0.40433547703681605
-1.8005885788900675,0.49790193132456556,0.4945312603395895
-1.4335316446005475,-0.35739749025858125,0.01924091959806847
-1.4156661102981014,0.9431215304384813,0.5682010921123112
-0.8732293765154737,-0.9258068944445438,0.3125237479510266
-0.08038795952366397,-1.2876971515863176,0.3383214344683404
-0.7613446392959227,0.5038769021086684,0.750281019008906
1.3936546837603818,0.5237326100328403,0.47103962048486336
-2.2314515768300263,-0.23254743973217593,0.5499354877012442
0.2646026682604515,-0.49319331442994174,-0.6477975438295266
-1.6789154170414526,0.1489125910594161,0.3114956724263804
-1.7174450127284322,0.23371478974952867,0.42243550935305296
-2.1332223654046563,0.5122381565711565,-0.05980365272013416
1.9178310348460383,-0.019035184218852495,1.323274591157816
-2.872159375188389,0.18447659442994116,-0.1511537399010453
0.7601604095846052,0.0459543747587403,0.10952764455750004
-0.060282457355438496,-0.4946548277131058,0.3475242482426511
1.1815062945080042,1.358262484381206,0.2469387979731051
-0.2094844100847192,0.7898609664807918,0.4987695637629125
-1.0200667053942611,2.0605981581545056,0.21843674978873578
-2.64328007107237,0.5091618910073954,-0.2585239995816914
-0.30673079778507506,0.9748595716427033,0.4191877704126651
-1.631494817986828,1.2022313887114415,0.4934033495232168
-0.47635080181879913,0.23618550902727092,0.6004429607009408
-2.6485148703030443,0.16581271443708379,-0.9903080359494957
-2.2875321464193106,0.4216762004750101,0.35466888688979137
-1.329316773079016,1.0732525449391987,0.357016220582093
-2.6277283268800087,0.15885745648193578,-0.16482790608710457
-1.7415846064851626,-0.23498018730520043,0.14016339880085862
0.2676915949214416,-0.9459206563514208,0.3976258207155786
0.925191630565709,-1.4771183224491646,0.41623546262072125
-1.3631451492726379,0.6355102272575022,0.53834620742132
-3.539144306000709,2.2360712504848532,0.1877856389324436
-1.6552885765940526,0.026546566490328757,0.2853772600461064
-2.2419719354314775,0.8460474632186367,-0.08961995822315857
-2.3348143675272217,0.34432839520988207,0.02424912100512309
-1.1809786917344427,0.4895482698046864,-0.39435029211083095
-1.8367708777289797,-0.5914410328602304,0.33575296842939784
-1.7893666624295526,-0.1421693172970746,0.014475005889579408
-3.057749569189041,0.9260421201109066,-0.032118145177188265
-2.326586436814745,0.7311778689662639,0.3075797209716137
-2.2215946314544697,1.0300210062002317,0.5224118872684907
0.2520078742949189,1.0793856200488652,0.8683227814176698
-1.6189840680093506,-0.8546547903560084,0.38174230400773274
1.1662190450539451,-0.8517196473166658,0.36219664878474733
1.019450207270962,0.21105497516496755,0.34113192083140853
-0.11698303707621831,-1.0416106924135913,-0.10026302960680779
0.5704976423788016,1.077500783423415,0.6215338118678542
-2.265248210301996,-0.024747951361717722,-0.19318516670171834
-1.5034527556221813,0.4664001834833408,-0.09470626804868067
0.748324063886774,0.8857809699227648,0.4854549121654173
-0.5852916886957251,-0.17093747663250533,-0.03500916176407371
0.8502492286312661,1.0585902095178203,0.1592729971638361
1.4066948892394733,0.22503795353285044,-8.801962038683404e-05
-2.562221277841597,1.4626156277282047,0.20803571333607598
1.3729998462845039,0.3565024348423086,0.4803876657985805
-0.646400406815817,0.6197714130413862,0.6530466791294628
1.117934608443173,0.8200731939372314,0.36549281790586424
1.3516998740552242,0.8031717309012729,1.1619605253461194
-1.9136807318860143,1.2447235900370517,0.22107513551279898
0.5647026995883773,-0.19484772597421712,0.6395486542363797
1.2613006807470544,-0.497963281913185,0.052572798118238694
-1.982753325255479,-0.11530810413553198,0.18140887575237744
-1.646566231310965,-0.6814295694805332,-0.31310119500943484
-3.0328332115068855,1.6663784736194673,0.10680966070651031
-1.2245829700979083,1.441240425056958,0.6786130462632028
-1.32910482827153,0.6338343492166792,0.5820668833458572
-2.107564082745128,0.24901003022072993,-0.3763199112866656
-0.5189354498974317,0.262991638758814,0.2567428099030065
-0.1866330138103692,0.22174592267110227,0.7527580944974256
1.2531773085041176,0.4905208974781694,0.5214578872689198
-1.5722276834927125,-0.22823973339969944,0.011414138524036738
-2.645631574197021,0.9323857820874619,0.028618455946817986
-0.44857460669047466,1.3288220598053975,1.0369953378341765
-2.2279985918028427,-0.28060921438465025,0.14683872862369587
-0.2858498665287799,0.19990161607342527,0.2782665365874987
0.6960086125434376,0.5334957094492586,0.26782844111526627
-3.1234866635587992,0.6528564706227767,0.020038736162114375
1.3953832584268009,0.08000042058831823,0.5847630680209974
-0.6976729112482881,0.008185381234226689,-0.8628411067355887
-3.0996803955144685,0.5979368721043309,-0.03431726499637557
-0.9894816283051865,-0.9601374869434882,0.16346047562230326
-2.3187741818383483,0.11378449411757213,0.09471353153644883
-0.3940753657115936,-0.3829229433858851,0.43920047107606264
-2.3121069277673936,1.0153277678695818,0.3620840545388468
-2.9405261371380513,0.2644256350459571,0.10292326982715555
-2.2821018430049653,1.097590517831496,-0.045274273048713266
-0.12540509480375758,-0.2883013123872957,0.5157240261448974
-0.3539090439712568,0.9131786109085507,0.5528357284243977
-0.7288200413442221,-0.5417726773395046,0.2415966159040401
-4.025915080317907,-0.25004724757096125,0.018468807939705272
0.6327945008149943,0.3227380752651687,0.9427395530256655
-2.5949566506186628,0.17032292712321892,0.15720887256812083
-1.2498050623593797,-0.04106900592897956,0.2389623539938254
-0.9627415959180604,-0.003770383864320692,-0.3028183366612392
-1.920652381588584,0.1506623304628455,-0.11807127289193976
-2.708312214664431,0.3202443082404666,0.17319329875483727
-1.7373884216630469,-0.20509162262531316,-0.14941221251379022
-1.6476408066169785,0.32608728588621566,0.23013956180358583
-1.4193546818212563,0.35984776801011464,0.41288970901969757
-2.1912984781260962,0.9789227102490318,0.19400877858377166
-0.7712955687994615,-0.10077158417987982,0.23791156759455062
-1.9806223980310242,0.622750638046902,0.23998643701799696
-0.45708329339250536,0.004510427847265203,0.1701124133842061
-2.700883366479095,0.9223299588953477,0.20906643976045966
-2.523545287502111,0.3629459193181444,0.30387169167569067
0.6663196915656188,0.25116539663135823,0.336829797183186
1.0666332369649891,-1.6813952149602573,-0.8982337418176883
-3.026458945624014,0.03798270540195829,-0.015138849861628724
-2.930592465905076,0.2911215778075609,-0.14898753652422642
-1.1460107904842662,1.7154974891484225,0.472359554420775
-2.137038905448408,0.909610924536179,0.0992297406875711
-2.364323967014034,-0.7434345750251803,0.0692556379460064
-0.15342709236199997,0.2897600686493596,0.5261783459665964
-1.432732047642664,1.6084341580070274,0.6228480713936195
-0.34162600689103423,0.0068221160663602285,0.6744745958907825
-1.4499058088253967,0.23256840473064408,-0.42534743478409526
-0.4868040946624981,-0.9760237734440869,0.5426775356913495
-2.237151024915853,0.6803736336229703,0.10586428713125942
0.3443192417164591,-0.8594966125330513,0.4995117007180373
-2.642990747111924,0.7225791765411035,-0.07194253042021699
-0.09702899575430472,-0.03607322322168004,0.25646574888491863
-1.3485455753051925,1.731562720063647,0.48762690234278017
-1.4411717078260489,-0.39205198127549185,0.23465686195043853
0.14645479862908567,0.07493149960828387,0.7383915645002849
-2.2895160546532685,-0.8430216595710477,0.12092562722578357
-1.7938950209837954,0.3025894127573964,0.28009615501933977
-2.1893637424678607,-0.29647480794123426,0.20741572177739417
-2.0102706445282252,-0.1638779021503334,0.2178623139957905
-2.6355202920521688,-0.10637590889623291,0.15141731018687107
-1.2538398463131597,0.10143939433951764,0.4158657574063586
-0.6851898532683096,-0.13116667361875797,0.8651021501974933
-2.838657273543706,0.0766348210331881,-0.398025752035551
-1.6909933091202018,0.5090803423140504,0.498608287355898
-1.391562074939755,0.19855553360327569,0.4124637701523596
-2.525654251604737,0.4559448188509381,0.5056047882757432
-2.5779608619520356,0.2782326103114611,-0.1411413713056291
-2.3599780721515033,1.040059761137033,0.5166059616216132
-1.079039858533595,1.269160763724051,0.6114135153432892
-0.18246656284131813,0.09204920233701665,0.6283783255685336
0.6635355090542263,0.8329926774248071,0.568950609760465
0.8743803565909275,1.4502552704071239,1.3146859298072326
-1.3516297225643255,2.5923938848465746,0.48420169803486
-2.377363655330844,0.7245852274024517,0.07010466055155554
1.3385185207936652,1.289913442301947,0.7411862232446133
-2.6455798732389075,1.370111841038863,0.36493390112643276
-1.8685033394125923,1.0671219969471157,0.45600937172373573
-1.565393437828232,0.5663651597949848,0.5699059765701169
-0.24193158651916247,-0.15412507313025178,0.054474580723923804
-2.281880492169857,1.8875357004107247,0.5115546781159297
-2.6219207581479123,1.2256180193626156,-0.159214624224099
1.1415160678438356,-0.8667389661767174,0.3474254693150981
-2.053244817002623,0.5936635945638731,-0.0649348450654112
0.8636786623174824,0.48570279259970617,-0.03122641673417174
-2.158710371835498,-0.30518183243106894,0.19050629181839074
-2.3903746716641043,0.24490716115930966,0.15461421552551113
-1.8607607743172783,-0.18103282452591443,0.2973142857524146
-3.289966755658781,0.5765070492417363,-0.3802844071842537
-1.8099785248666935,1.0381554877950094,0.6032971356737313
-2.0354703806007346,0.24820795447790106,0.16519285331324482
-2.45861472538743,0.5528801737161881,0.06553160107510045
0.7599172906394596,0.060503263871514404,0.8513950497316525
-2.620432511610409,1.8191893423615506,-0.46503006597907637
-2.399963471821482,0.8396369017906515,0.3144748190542627
-2.956679770254229,1.1988287249827818,0.13280168813364082
-1.7369552541214939,0.8629579839673616,0.3087471158429327
-2.9228451137172717,1.195086824637592,-0.20667492666952686
-2.2826191281042814,0.5868586354770456,0.21476044845310374
-3.1507020830501498,0.03588104865881592,-0.2495283700702068
-0.4915594961189172,0.04209294126107561,0.7175531148802757
-1.1080703131123255,0.8828693963177926,0.21867710966586973
-1.0975363699038356,0.5669807699962103,-0.883521165108269
-3.0478957608408104,-0.7443356529081854,-0.06860012817399638
-0.16718433331101404,-0.24215181033333658,0.3638573144722531
-1.0554781497040873,-0.35345219243528914,0.5522308739172395
-1.7363664738046907,1.0603219638656516,0.29566296140353326
-4.242498874334476,0.7190779932268879,-0.16156617016718172
-2.295354847846739,0.724388755230113,0.46143442978942767
-1.622230129758114,0.8974223031827754,0.05334946974137865
-0.9874801146334159,0.7025380205765235,0.8488470696976886
-1.3411136310236522,0.3476988841864342,0.38931980779335024
-2.4450763047051676,0.2507081779872409,-0.0584831730048799
1.5388410465581204,-0.4427556360611785,0.3394915916472014
-1.9694568534972017,1.8025307931664203,0.4875437856574878
-0.8897315392160727,-0.13504112591842085,0.6675973843077251
-2.824108739435873,0.7066697232081499,0.3817237750024986
0.083837490770727,1.8180414278440984,0.8961887474566238
-2.1670280075032826,0.38804914496437093,0.2515899939915765
-0.14005606824420658,1.908872782593524,-0.4380952677846291
0.31558197976082547,1.2605888285444664,1.0230970830528618
-1.6108878863241864,1.3810731751210488,0.5514829033531644
-2.2927346463987175,-0.057556953683598616,0.15103561671421714
-2.3053346773572785,0.5495451319836646,0.17833385414032174
-1.4025946614668336,0.9393281187454663,0.4989784904092649
-0.6234492536802174,0.9895911996010974,0.25909584126760316
-3.0207972989307774,0.9290862311842086,0.20583286659199446
-1.219964797262011,-0.14816045413103018,0.2856376986717546
-1.718361098430834,0.5900537581231726,0.24339462014046118
